vm_id,time,min_cpu,avg_cpu,max_cpu,vCPU,source_vm_category,min_core_usage,avg_core_usage,max_core_usage,workload_id,workload_type,selection_score,start_time,end_time
sxKhPejNNLRheHcCEm5TwzM/sV+ukMFMg0cK10Cmi6yb1CTzVlE9EOES02SvaPwP,14,38.76435690420144,72.23340775868881,86.35351396455911,2,Delay-insensitive,0.7752871380840288,1.4446681551737763,1.7270702792911825,bj_00,batch,2.0765851950232097,0,23
sxKhPejNNLRheHcCEm5TwzM/sV+ukMFMg0cK10Cmi6yb1CTzVlE9EOES02SvaPwP,15,37.10051083198693,71.36180009929525,85.66276939339167,2,Delay-insensitive,0.7420102166397387,1.427236001985905,1.7132553878678334,bj_00,batch,2.0765851950232097,0,23
sxKhPejNNLRheHcCEm5TwzM/sV+ukMFMg0cK10Cmi6yb1CTzVlE9EOES02SvaPwP,16,38.48418962930808,71.59535411899235,86.14854555733694,2,Delay-insensitive,0.7696837925861615,1.431907082379847,1.7229709111467388,bj_00,batch,2.0765851950232097,0,23
sxKhPejNNLRheHcCEm5TwzM/sV+ukMFMg0cK10Cmi6yb1CTzVlE9EOES02SvaPwP,17,38.108681427732165,71.7449675821665,88.46685599093891,2,Delay-insensitive,0.7621736285546433,1.43489935164333,1.7693371198187782,bj_00,batch,2.0765851950232097,0,23
sxKhPejNNLRheHcCEm5TwzM/sV+ukMFMg0cK10Cmi6yb1CTzVlE9EOES02SvaPwP,18,37.11732039996395,71.62273013789081,86.64185401040339,2,Delay-insensitive,0.742346407999279,1.4324546027578162,1.732837080208068,bj_00,batch,2.0765851950232097,0,23
sxKhPejNNLRheHcCEm5TwzM/sV+ukMFMg0cK10Cmi6yb1CTzVlE9EOES02SvaPwP,19,35.66309495035762,71.74772299909733,86.74814130795923,2,Delay-insensitive,0.7132618990071523,1.4349544599819466,1.7349628261591843,bj_00,batch,2.0765851950232097,0,23
sxKhPejNNLRheHcCEm5TwzM/sV+ukMFMg0cK10Cmi6yb1CTzVlE9EOES02SvaPwP,20,38.786016769798245,72.53011691722196,89.393034759621,2,Delay-insensitive,0.7757203353959649,1.4506023383444393,1.78786069519242,bj_00,batch,2.0765851950232097,0,23
sxKhPejNNLRheHcCEm5TwzM/sV+ukMFMg0cK10Cmi6yb1CTzVlE9EOES02SvaPwP,21,38.81469984108941,72.80576543010022,86.11071235174512,2,Delay-insensitive,0.7762939968217881,1.4561153086020044,1.7222142470349024,bj_00,batch,2.0765851950232097,0,23
sxKhPejNNLRheHcCEm5TwzM/sV+ukMFMg0cK10Cmi6yb1CTzVlE9EOES02SvaPwP,22,27.000221966661275,78.46180502679226,88.5090103657295,2,Delay-insensitive,0.5400044393332255,1.5692361005358453,1.7701802073145898,bj_00,batch,2.0765851950232097,0,23
sxKhPejNNLRheHcCEm5TwzM/sV+ukMFMg0cK10Cmi6yb1CTzVlE9EOES02SvaPwP,23,60.00333376389481,81.48100106125524,89.3535130337304,2,Delay-insensitive,1.200066675277896,1.6296200212251049,1.7870702606746078,bj_00,batch,2.0765851950232097,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,0,19.397303076769948,26.835373053650844,58.92946397552485,2,Delay-insensitive,0.3879460615353989,0.5367074610730169,1.1785892795104969,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,1,16.103827903228996,26.44694983187132,61.85063427352405,2,Delay-insensitive,0.3220765580645799,0.5289389966374264,1.237012685470481,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,2,19.282835715184824,27.032973668745417,62.23489989187564,2,Delay-insensitive,0.3856567143036964,0.5406594733749084,1.2446979978375128,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,3,18.834844347472576,25.78654682535075,60.89990026005741,2,Delay-insensitive,0.3766968869494515,0.5157309365070151,1.217998005201148,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,4,17.956560764968497,25.720138216118784,61.39212883056632,2,Delay-insensitive,0.3591312152993699,0.5144027643223756,1.2278425766113263,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,5,18.09953824796824,24.75103430138448,56.788125477286336,2,Delay-insensitive,0.3619907649593647,0.4950206860276896,1.1357625095457269,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,6,17.183027488515542,25.693424908195123,62.67947038546535,2,Delay-insensitive,0.3436605497703108,0.5138684981639025,1.253589407709307,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,7,15.4448080359567,23.59910385502944,51.26356648254947,2,Delay-insensitive,0.308896160719134,0.4719820771005888,1.0252713296509894,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,8,16.101486439538427,24.538146773229112,50.97830172171356,2,Delay-insensitive,0.3220297287907685,0.4907629354645822,1.0195660344342712,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,9,17.64904571848161,25.58019211323076,71.98501426109604,2,Delay-insensitive,0.3529809143696322,0.5116038422646152,1.4397002852219207,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,10,20.271082451636644,29.25242703617576,60.86164732751815,2,Delay-insensitive,0.4054216490327328,0.5850485407235152,1.217232946550363,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,11,23.972738398930897,32.74755864289556,66.27140380457652,2,Delay-insensitive,0.4794547679786179,0.6549511728579113,1.3254280760915305,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,12,25.43751804699481,36.1654309078931,70.3584376569034,2,Delay-insensitive,0.5087503609398962,0.7233086181578621,1.407168753138068,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,13,27.543328037344807,39.07902617836706,64.41080868558159,2,Delay-insensitive,0.5508665607468961,0.7815805235673412,1.2882161737116318,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,14,30.49210990042972,40.70309587316322,96.6899154727312,2,Delay-insensitive,0.6098421980085944,0.8140619174632644,1.933798309454624,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,15,30.38798740924436,43.19005011934453,77.09548151322025,2,Delay-insensitive,0.6077597481848872,0.8638010023868905,1.541909630264405,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,16,32.00328097664708,44.82079735696088,70.34509032649464,2,Delay-insensitive,0.6400656195329417,0.8964159471392175,1.4069018065298928,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,17,30.525002105184612,39.79882895803352,50.55407087754731,2,Delay-insensitive,0.6105000421036924,0.7959765791606703,1.0110814175509462,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,18,27.75260184295088,37.25636024969239,63.53626980334092,2,Delay-insensitive,0.5550520368590175,0.7451272049938479,1.2707253960668183,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,19,27.574759818618407,35.5041141351936,58.7854441453463,2,Delay-insensitive,0.5514951963723681,0.710082282703872,1.175708882906926,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,20,24.138742585979053,33.43604262917507,64.06915181002391,2,Delay-insensitive,0.482774851719581,0.6687208525835014,1.281383036200478,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,21,22.459209381119447,30.191756749076045,53.4436639765429,2,Delay-insensitive,0.4491841876223889,0.6038351349815209,1.068873279530858,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,22,20.77405440710505,29.0226486091652,59.54931069908356,2,Delay-insensitive,0.4154810881421011,0.580452972183304,1.1909862139816711,bj_01,batch,1.3798655245028735,0,23
0SAPExXBVNm1n/LJERowbfs02+Z92dXJxelghgeqE2EXNBHqYQbeKNCIWnzXN+CG,23,19.38934862857463,27.133672677149807,60.28339928969289,2,Delay-insensitive,0.3877869725714926,0.5426734535429961,1.2056679857938577,bj_01,batch,1.3798655245028735,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,0,28.239052728254148,55.11399263748021,91.01394815371944,2,Delay-insensitive,0.564781054565083,1.1022798527496045,1.8202789630743883,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,1,26.972307753373524,54.00466039497986,93.59572840290808,2,Delay-insensitive,0.5394461550674705,1.080093207899597,1.8719145680581617,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,25.810687917634905,52.10016087365477,91.27027538779024,2,Delay-insensitive,0.5162137583526981,1.0420032174730955,1.825405507755805,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,3,28.89822973984867,53.464083190296655,90.69968874743816,2,Delay-insensitive,0.5779645947969734,1.069281663805933,1.813993774948764,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,4,25.17818392425809,54.02284507617397,89.73334339835877,2,Delay-insensitive,0.5035636784851618,1.0804569015234795,1.7946668679671751,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,5,27.20734691373543,53.97113835352841,88.19171928982257,2,Delay-insensitive,0.5441469382747086,1.0794227670705685,1.7638343857964514,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,6,26.33695325759768,54.31524695790731,80.92806211876173,2,Delay-insensitive,0.5267390651519536,1.0863049391581463,1.618561242375235,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,7,28.930053866783084,54.54284203590229,81.3890352358379,2,Delay-insensitive,0.5786010773356617,1.090856840718046,1.6277807047167578,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,8,28.130171287251954,54.749332372118594,82.72940798554593,2,Delay-insensitive,0.5626034257450391,1.094986647442372,1.6545881597109189,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,9,28.87520148637017,54.385210644281024,87.83584013668242,2,Delay-insensitive,0.5775040297274034,1.0877042128856205,1.7567168027336484,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,10,28.982670865793363,54.5852772324452,80.54627647627146,2,Delay-insensitive,0.5796534173158673,1.091705544648904,1.6109255295254292,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,11,27.6312524065908,54.57468855856067,83.00233194573248,2,Delay-insensitive,0.552625048131816,1.0914937711712134,1.6600466389146495,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,12,27.415279694752503,54.61270548930451,90.49771718296456,2,Delay-insensitive,0.5483055938950501,1.0922541097860905,1.8099543436592915,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,13,27.30996425080083,54.21339608882377,92.96383388478417,2,Delay-insensitive,0.5461992850160167,1.0842679217764757,1.8592766776956835,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,14,24.879997317355333,50.01882201627324,92.63780337151334,2,Delay-insensitive,0.4975999463471066,1.000376440325465,1.8527560674302668,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,15,23.960636838603538,46.01620575821399,66.10244586990109,2,Delay-insensitive,0.4792127367720707,0.9203241151642798,1.322048917398022,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,16,23.785426043264483,46.2431547214469,67.36544214916482,2,Delay-insensitive,0.4757085208652896,0.924863094428938,1.3473088429832965,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,17,23.824030572968365,49.287036528177055,91.0415055106129,2,Delay-insensitive,0.4764806114593673,0.9857407305635412,1.820830110212258,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,18,23.798085773654485,50.36439108790943,91.07228976846584,2,Delay-insensitive,0.4759617154730897,1.0072878217581889,1.821445795369317,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,19,24.25973974456479,52.30195396768977,91.37331513069395,2,Delay-insensitive,0.4851947948912958,1.0460390793537957,1.827466302613879,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,20,28.583313558948795,50.47593460851494,91.58211764198263,2,Delay-insensitive,0.571666271178976,1.0095186921702988,1.8316423528396528,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,21,24.424003295287363,49.609943299026064,93.85371387778258,2,Delay-insensitive,0.4884800659057473,0.9921988659805212,1.877074277555652,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,22,25.06859119444073,51.58816104892031,90.48096417270771,2,Delay-insensitive,0.5013718238888147,1.0317632209784062,1.8096192834541545,bj_02,batch,1.5715484221385174,0,23
AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,23,24.560539839853185,51.23369336172112,89.12246667244938,2,Delay-insensitive,0.4912107967970637,1.0246738672344224,1.7824493334489877,bj_02,batch,1.5715484221385174,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,0,9.42910523017668,19.72472010397146,65.52582912827675,8,Delay-insensitive,0.7543284184141343,1.5779776083177168,5.242066330262141,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,1,9.925692418573732,19.726355416091767,58.95141338975393,8,Delay-insensitive,0.7940553934858986,1.5781084332873414,4.716113071180314,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,2,7.742846749332737,20.27208014431363,58.687115266033246,8,Delay-insensitive,0.619427739946619,1.6217664115450905,4.694969221282659,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,3,10.259512276707058,20.37091226118345,55.12123974357288,8,Delay-insensitive,0.8207609821365647,1.6296729808946762,4.409699179485831,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,4,9.996166741706505,20.721336750576825,63.959397411787776,8,Delay-insensitive,0.7996933393365204,1.657706940046146,5.116751792943022,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,5,10.230871243295969,23.18799264568492,61.71321226158256,8,Delay-insensitive,0.8184696994636775,1.8550394116547932,4.937056980926604,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,6,9.391150084252995,22.467525832560465,73.02383360253828,8,Delay-insensitive,0.7512920067402397,1.7974020666048371,5.841906688203062,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,7,8.319359568609038,22.227344757589915,80.12455725963503,8,Delay-insensitive,0.665548765488723,1.7781875806071932,6.409964580770802,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,8,8.739467511999921,21.701583620752317,65.4464369681976,8,Delay-insensitive,0.6991574009599937,1.736126689660185,5.235714957455809,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,9,8.817969083794653,21.564338182110337,73.42284845030498,8,Delay-insensitive,0.7054375267035722,1.725147054568827,5.873827876024398,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,10,9.342450290826807,21.816208664009302,80.9237217737412,8,Delay-insensitive,0.7473960232661446,1.7452966931207443,6.473897741899297,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,11,9.577906705769609,22.092766826224945,61.719440888205554,8,Delay-insensitive,0.7662325364615686,1.7674213460979953,4.9375552710564445,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,12,9.94630942473921,21.641803267630632,69.43686165636312,8,Delay-insensitive,0.7957047539791369,1.7313442614104506,5.55494893250905,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,13,10.308934610247686,21.14407664476065,71.68569619046868,8,Delay-insensitive,0.8247147688198149,1.691526131580852,5.734855695237494,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,14,10.104275938135826,20.691427277524188,68.51539851534824,8,Delay-insensitive,0.8083420750508661,1.655314182201935,5.481231881227859,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,15,10.729642342805509,20.446904429068912,69.65718040643378,8,Delay-insensitive,0.8583713874244406,1.635752354325513,5.572574432514703,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,16,8.895227127391498,19.873200530983347,51.48833559060784,8,Delay-insensitive,0.7116181701913199,1.589856042478668,4.119066847248627,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,17,10.53585048377094,20.402732448584484,72.40352557684167,8,Delay-insensitive,0.8428680387016751,1.6322185958867588,5.792282046147334,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,18,9.010108654976174,20.326843436288232,64.64559516717918,8,Delay-insensitive,0.7208086923980939,1.6261474749030589,5.171647613374335,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,19,9.26024263071624,20.579673368664288,69.80803783227744,8,Delay-insensitive,0.7408194104572992,1.6463738694931431,5.584643026582195,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,20,10.53220792630228,21.151161139967485,69.12164954455731,8,Delay-insensitive,0.8425766341041825,1.6920928911973987,5.529731963564585,bj_03,batch,3.706290633441893,0,23
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,21,11.087813880304092,22.386632054209187,61.71633989380233,8,Delay-insensitive,0.8870251104243273,1.790930564336735,4.937307191504186,bj_03,batch,3.706290633441893,0,23
